Pallet: "claims", Extrinsic: "validate_unsigned_claim_attest", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
c,extrinsic_time,storage_root_time
800,187975,2334
800,188171,2314
800,188219,2386
800,188670,2313
800,188769,2353
800,188387,2315
800,188312,2278
800,188120,2314
800,187911,2299
800,188114,2322
800,188374,2317
800,188136,2271
800,188574,2339
800,188384,2357
800,188541,2321
800,188549,2379
800,188449,2309
800,188413,2253
900,192016,2316
900,192982,2416
900,189905,2312
900,189390,2254
900,189451,2327
900,189694,2296
900,189732,2305
900,189160,2326
900,189588,2348
900,189343,2265
900,189447,2375
900,190049,2371
900,189677,2397
900,189831,2323
900,189432,2327
900,190172,2381
900,189672,2291
900,189115,2231
900,189285,2291
900,189391,2263
1000,192500,2520
1000,190317,2324
1000,190518,2421
1000,190370,2439
1000,190698,2386
1000,190389,2360
1000,189946,2312
1000,189919,2350
1000,190204,2379
1000,189461,2412
1000,190302,2237
1000,190041,2327
1000,190114,2319
1000,189993,2348
1000,190012,2292
1000,190699,2340
1000,190128,2352
1000,189948,2433
1000,189649,2376
1000,189619,2366
1100,191969,2371
1100,192412,2404
1100,189761,2375
1100,189431,2300
1100,189183,2252
1100,189484,2353
1100,189623,2386
1100,189222,2316
1100,189596,2415
1100,189706,2382
1100,189011,2419
1100,189606,2380
1100,190045,2389
1100,189645,2368
1100,189529,2374
1100,189275,2411
1100,189671,2422
1100,189431,2318
1100,189416,2337
1100,189388,2369
1200,193156,2332
1200,193999,2406
1200,190704,2329
1200,190549,2382
1200,190819,2424
1200,190677,2409
1200,190729,2371
1200,190990,2317
1200,191306,2435
1200,191202,2338
1200,190685,2365
1200,190642,2295
1200,190700,2364
1200,190508,2244
1200,190759,2362
1200,190794,2349
1200,190378,2391
1200,192773,2292
1200,191093,2471
1200,190716,2317
1300,191773,2267
1300,220512,2494
1300,189826,2310
1300,189897,2353
1300,189799,2279
1300,189438,2392
1300,189607,2332
1300,189740,2246
1300,189731,2380
1300,190702,2514
1300,189822,2333
1300,190390,2243
1300,190031,2369
1300,189885,2333
1300,190281,2304
1300,190134,2325
1300,189706,2314
1300,189864,2377
1300,189983,2362
1300,190386,2378
1400,192840,2371
1400,194709,2441
1400,190919,2391
1400,190820,2312
1400,190879,2377
1400,191090,2387
1400,190987,2317
1400,190871,2324
1400,190789,2443
1400,191053,2292
1400,191376,2374
1400,190913,2335
1400,190841,2330
1400,191107,2320
1400,191446,2361
1400,191071,2442
1400,191269,2402
1400,191172,2386
1400,190980,2387
1400,191424,2376
1500,194452,2442
1500,195744,2365
1500,192522,2380
1500,192489,2337
1500,192356,2376
1500,192026,2416
1500,191874,2393
1500,191796,2321
1500,192125,2453
1500,192411,2441
1500,192272,2451
1500,192665,2355
1500,192665,2348
1500,192337,2297
1500,192011,2362
1500,192328,2375
1500,192218,2419
1500,191904,2424
1500,191928,2444
1500,192139,2422
1600,193545,2331
1600,210772,2494
1600,192114,2381
1600,191591,2399
1600,191341,2340
1600,191548,2404
1600,191590,2379
1600,191597,2332
1600,191665,2340
1600,191974,2331
1600,191320,2406
1600,191166,2325
1600,191352,2332
1600,191397,2418
1600,191518,2421
1600,191733,2375
1600,191387,2386
1600,192080,2394
1600,191183,2376
1600,191688,2336
1700,194275,2362
1700,193528,2459
1700,190526,2376
1700,190429,2353
1700,190271,2414
1700,189806,2395
1700,189969,2441
1700,190678,2358
1700,190407,2403
1700,190504,2346
1700,190351,2421
1700,190191,2346
1700,190677,2409
1700,190738,2371
1700,190400,2367
1700,190586,2332
1700,190754,2376
1700,190267,2371
1700,190449,2390
1700,190674,2412
1800,194481,2296
1800,195031,2388
1800,191691,2382
1800,191355,2422
1800,191495,2294
1800,191617,2324
1800,191830,2400
1800,192208,2399
1800,192076,2492
1800,191978,2438
1800,191808,2394
1800,191348,2319
1800,191546,2350
1800,191852,2316
1800,191752,2364
1800,191644,2411
1800,191748,2377
1800,191586,2345
1800,191579,2344
1800,191776,2379
1900,193364,2429
1900,194293,2419
1900,190679,2400
1900,190810,2320
1900,190970,2306
1900,191228,2312
1900,190976,2388
1900,190618,2292
1900,190732,2420
1900,191024,2325
1900,190980,2331
1900,190807,2380
1900,190879,2329
1900,190865,2295
1900,191116,2359
1900,191258,2370
1900,191218,2355
1900,190833,2379
1900,191107,2346
1900,191071,2323
2000,191899,2331
2000,193616,2452
2000,189726,2357
2000,189824,2303
2000,189554,2379
2000,189960,2366
2000,189574,2370
2000,189678,2348
2000,189733,2406
2000,190232,2372
2000,189706,2321
2000,189984,2354
2000,189848,2368
2000,189347,2283
2000,189889,2368
2000,189513,2340
2000,189647,2420
2000,189634,2377
2000,189589,2320
2000,190052,2391
2100,191462,2352
2100,189571,2413
2100,189530,2421
2100,189389,2361
2100,189348,2365
2100,189926,2320
2100,189257,2340
2100,189884,2335
2100,192885,2383
2100,189906,2413
2100,189410,2323
2100,189840,2377
2100,189715,2411
2100,189165,2405
2100,189688,2412
2100,189270,2428
2100,189625,2325
2100,189582,2291
2100,189560,2386
2100,189744,2339
2200,193077,2337
2200,190617,2362
2200,190750,2385
2200,190576,2414
2200,190624,2399
2200,190545,2366
2200,190181,2376
2200,190245,2414
2200,193813,2504
2200,190681,2389
2200,190363,2380
2200,190241,2385
2200,190052,2344
2200,190241,2325
2200,190538,2383
2200,190683,2375
2200,190853,2404
2200,190408,2433
2200,190559,2364
2200,190304,2370
2300,193523,2333
2300,190842,2351
2300,190932,2349
2300,191072,2329
2300,191174,2274
2300,191181,2366
2300,190962,2364
2300,191429,2344
2300,194725,2426
2300,190956,2379
2300,191331,2405
2300,191422,2346
2300,191680,2322
2300,190641,2330
2300,191241,2336
2300,191597,2392
2300,191673,2367
2300,191499,2311
2300,191507,2344
2300,191479,2341
2400,193090,2352
2400,190282,2379
2400,190123,2401
2400,190650,2373
2400,190129,2341
2400,189578,2402
2400,189819,2421
2400,189989,2477
2400,193256,2371
2400,189905,2310
2400,190101,2366
2400,189978,2352
2400,190136,2353
2400,189936,2360
2400,189648,2423
2400,190379,2394
2400,190032,2292
2400,190085,2338
2400,189604,2302
2400,189967,2335
2500,192042,2409
2500,189653,2337
2500,189539,2365
2500,189347,2427
2500,188867,2399
2500,189516,2450
2500,189320,2307
2500,189517,2373
2500,193284,2413
2500,190359,2401
2500,201759,2516
2500,189832,2417
2500,189614,2360
2500,190953,2368
2500,189104,2446
2500,188948,2421
2500,189118,2457
2500,189134,2424
2500,188790,2349
2500,189328,2347
2600,193200,2423
2600,191205,2392
2600,190714,2354
2600,190453,2360
2600,190689,2424
2600,190551,2420
2600,190090,2449
2600,190427,2376
2600,193991,2430
2600,190270,2404
2600,190361,2403
2600,190162,2404
2600,189994,2369
2600,190205,2329
2600,189862,2365
2600,189819,2409
2600,189938,2411
2600,190406,2447
2600,190179,2393
2600,190251,2437
2700,193038,2365
2700,190196,2308
2700,190109,2402
2700,189939,2409
2700,190292,2394
2700,190112,2361
2700,190079,2369
2700,189815,2449
2700,193085,2426
2700,189966,2396
2700,189943,2340
2700,189969,2329
2700,190052,2330
2700,190025,2325
2700,190149,2399
2700,190330,2378
2700,190289,2391
2700,190050,2374
2700,190084,2392
2700,189905,2393
2800,192778,2366
2800,191242,2361
2800,190435,2399
2800,190381,2344
2800,190441,2372
2800,190135,2399
2800,190663,2336
2800,190192,2374
2800,200938,2469
2800,190737,2406
2800,189978,2433
2800,190511,2329
2800,190377,2336
2800,190547,2394
2800,190168,2373
2800,190246,2319
2800,190661,2399
2800,190184,2346
2800,190504,2361
2800,190018,2332
2900,189687,2381
2900,187808,2383
2900,187582,2469
2900,187490,2374
2900,187400,2430
2900,187328,2429
2900,186719,2411
2900,187122,2447
2900,190573,2433
2900,187498,2347
2900,187480,2357
2900,187192,2406
2900,187465,2439
2900,187617,2386
2900,187465,2414
2900,187341,2369
2900,189501,2426
2900,187273,2370
2900,187453,2428
2900,187264,2408
3000,190901,2301
3000,188573,2432
3000,188457,2385
3000,188063,2424
3000,187847,2327
3000,187536,2368
3000,188060,2375
3000,187941,2359
3000,191687,2437
3000,187899,2466
3000,188032,2318
3000,187885,2355
3000,188478,2413
3000,187853,2396
3000,188207,2439
3000,188006,2426
3000,188086,2386
3000,188125,2366
3000,187882,2388
3000,187837,2343
3100,191986,2427
3100,189387,2409
3100,189776,2412
3100,189504,2428
3100,189174,2369
3100,189223,2463
3100,189553,2394
3100,189033,2378
3100,192468,2424
3100,189355,2358
3100,189516,2358
3100,189232,2421
3100,189121,2330
3100,189245,2437
3100,189414,2340
3100,190026,2404
3100,189722,2377
3100,189479,2346
3100,189829,2377
3100,189145,2355
3200,192286,2404
3200,190239,2447
3200,190156,2366
3200,190181,2374
3200,190168,2389
3200,190086,2415
3200,190108,2335
3200,190274,2370
3200,189904,2317
3200,190286,2360
3200,189942,2354
3200,189995,2336
3200,190141,2306
3200,190371,2324
3200,190039,2337
3200,193577,2355
3200,190206,2319
3200,190046,2364
3200,190272,2343
3200,190325,2355
3300,193487,2347
3300,191925,2308
3300,191768,2301
3300,191100,2347
3300,191071,2323
3300,190922,2314
3300,190779,2392
3300,191532,2307
3300,191497,2257
3300,191626,2294
3300,191520,2276
3300,191337,2326
3300,191556,2329
3300,190618,2289
3300,191401,2297
3300,194549,2412
3300,191754,2286
3300,191669,2319
3300,191607,2325
3300,191536,2273
3400,190625,2344
3400,188129,2261
3400,188401,2300
3400,188146,2397
3400,188362,2341
3400,188162,2432
3400,188303,2326
3400,188665,2326
3400,188352,2369
3400,188405,2261
3400,187967,2264
3400,188243,2271
3400,188159,2304
3400,188203,2288
3400,188217,2315
3400,191467,2350
3400,188326,2340
3400,187739,2313
3400,188462,2337
3400,188445,2291
3500,192755,2276
3500,191188,2334
3500,190710,2360
3500,190894,2303
3500,190637,2317
3500,191296,2293
3500,191080,2336
3500,190790,2390
3500,190889,2349
3500,190845,2289
3500,191045,2303
3500,191233,2305
3500,191016,2366
3500,191133,2287
3500,190389,2342
3500,221407,2399
3500,190952,2372
3500,190520,2307
3500,190785,2337
3500,190604,2324
3600,192205,2347
3600,190476,2332
3600,190460,2396
3600,189826,2398
3600,189810,2301
3600,190045,2442
3600,190650,2316
3600,190393,2390
3600,190104,2409
3600,190148,2414
3600,190242,2336
3600,190358,2363
3600,190203,2332
3600,190377,2330
3600,189982,2376
3600,193854,2388
3600,190111,2326
3600,189561,2339
3600,189715,2310
3600,189611,2312
3700,190476,2339
3700,188216,2416
3700,188627,2377
3700,188125,2360
3700,187980,2378
3700,188225,2209
3700,188138,2331
3700,188026,2371
3700,188149,2372
3700,188514,2373
3700,188578,2375
3700,188127,2359
3700,188383,2355
3700,188032,2301
3700,188542,2354
3700,192187,2442
3700,188498,2367
3700,188643,2354
3700,188325,2335
3700,188218,2322
3800,192836,2351
3800,191290,2349
3800,190929,2371
3800,191375,2305
3800,190907,2367
3800,191105,2260
3800,191083,2335
3800,190773,2394
3800,190820,2329
3800,191275,2356
3800,192408,2535
3800,191005,2393
3800,190875,2389
3800,190683,2325
3800,191046,2378
3800,194591,2395
3800,190818,2426
3800,191113,2334
3800,191161,2333
3800,191244,2346
3900,192065,2327
3900,190516,2433
3900,190354,2421
3900,190635,2351
3900,190358,2309
3900,190535,2296
3900,189909,2372
3900,190226,2360
3900,190010,2428
3900,190210,2387
3900,190092,2452
3900,190124,2319
3900,190264,2405
3900,189828,2339
3900,190292,2382
3900,193927,2562
3900,190003,2339
3900,190269,2381
3900,190238,2386
3900,190564,2343
4000,190635,2329
4000,188922,2420
4000,189150,2456
4000,188394,2377
4000,188648,2349
4000,188506,2333
4000,188677,2320
4000,188674,2374
4000,188856,2404
4000,189214,2407
4000,189532,2319
4000,188812,2360
4000,188681,2393
4000,188674,2406
4000,188589,2361
4000,188772,2375
4000,189408,2354
4000,188711,2331
4000,188853,2365
4000,188847,2385
4100,190741,2308
4100,189216,2373
4100,192370,2381
4100,188988,2314
4100,188646,2336
4100,188823,2337
4100,189169,2365
4100,189014,2433
4100,189284,2378
4100,189049,2398
4100,189354,2366
4100,189554,2376
4100,189034,2328
4100,188991,2362
4100,188722,2348
4100,188843,2304
4100,189323,2352
4100,189110,2400
4100,188952,2393
4100,188606,2353
4200,190893,2301
4200,188960,2347
4200,192464,2366
4200,189317,2372
4200,189054,2374
4200,189262,2332
4200,188906,2307
4200,188615,2279
4200,189116,2411
4200,189654,2326
4200,189164,2355
4200,189210,2327
4200,190953,2326
4200,189053,2349
4200,189305,2349
4200,189417,2331
4200,189435,2327
4200,188715,2288
4200,188574,2286
4200,189047,2333
4300,191893,2353
4300,189772,2299
4300,193027,2374
4300,189591,2370
4300,189796,2305
4300,189714,2362
4300,189680,2341
4300,189902,2328
4300,189828,2298
4300,190331,2326
4300,190185,2346
4300,189361,2371
4300,189823,2337
4300,189383,2372
4300,189614,2324
4300,189395,2337
4300,189732,2341
4300,189916,2351
4300,189693,2346
4300,189849,2316
4400,191957,2391
4400,190319,2335
4400,189945,2358
4400,189793,2393
4400,189971,2404
4400,189511,2418
4400,189879,2456
4400,189956,2365
4400,190487,2412
4400,193371,2410
4400,190039,2401
4400,189853,2377
4400,189938,2354
4400,190396,2365
4400,189936,2365
4400,189626,2319
4400,189841,2346
4400,189812,2388
4400,190378,2360
4400,189493,2386
4500,192694,2368
4500,190807,2321
4500,190278,2304
4500,190947,2344
4500,190561,2336
4500,190613,2325
4500,190673,2285
4500,190652,2301
4500,191195,2434
4500,194306,2428
4500,190986,2380
4500,190553,2373
4500,190673,2371
4500,190731,2294
4500,190607,2290
4500,191095,2294
4500,191023,2394
4500,190933,2355
4500,190725,2324
4500,190884,2290
4600,193161,2369
4600,191122,2359
4600,190927,2355
4600,190987,2360
4600,190639,2381
4600,190966,2340
4600,190792,2264
4600,190830,2376
4600,190614,2284
4600,193920,2486
4600,191415,2411
4600,190841,2360
4600,190850,2360
4600,190773,2399
4600,190839,2420
4600,190593,2309
4600,191035,2347
4600,190774,2359
4600,190563,2401
4600,190544,2296
4700,191515,2340
4700,189036,2361
4700,189395,2316
4700,189618,2382
4700,189561,2396
4700,189616,2355
4700,189525,2386
4700,189586,2327
4700,189524,2337
4700,192654,2461
4700,189231,2393
4700,189480,2327
4700,189232,2340
4700,189342,2318
4700,189964,2272
4700,189394,2383
4700,189678,2426
4700,189035,2335
4700,189136,2337
4700,188854,2347
4800,191845,2310
4800,190474,2318
4800,189484,2295
4800,190217,2230
4800,189621,2302
4800,189333,2368
4800,189553,2278
4800,189531,2347
4800,189753,2353
4800,190031,2317
4800,190086,2316
4800,190444,2309
4800,189688,2280
4800,189886,2308
4800,190105,2229
4800,190069,2342
4800,193118,2334
4800,190066,2305
4800,189787,2299
4800,189421,2344
4900,191361,2405
4900,189767,2333
4900,189592,2392
4900,189564,2334
4900,189962,2349
4900,189623,2387
4900,190000,2430
4900,189894,2331
4900,189822,2397
4900,189618,2270
4900,189824,2344
4900,189298,2370
4900,189656,2341
4900,189703,2347
4900,189558,2382
4900,189610,2316
4900,192877,2403
4900,189644,2422
4900,190182,2312
4900,190408,2309
5000,191517,2326
5000,190006,2311
5000,189623,2350
5000,189364,2464
5000,189511,2410
5000,189905,2343
5000,189323,2375
5000,189604,2472
5000,189747,2380
5000,189658,2387
5000,190237,2453
5000,189923,2320
5000,189479,2321
5000,189832,2365
5000,189214,2370
5000,189442,2352
5000,192881,2396
5000,189914,2386
5000,189939,2456
5000,189106,2341

Median Slopes Analysis
========

Model:
Time ~=    190.3
    + c        0
              µs

Min Squares Analysis
========

Data points distribution:
    c   mean µs  sigma µs       %
    0     191.4     0.147    0.0%
  100     189.9     0.121    0.0%
  200     190.5     0.096    0.0%
  300     188.7     0.105    0.0%
  400     188.7     0.141    0.0%
  500     188.7     0.119    0.0%
  600       189     0.139    0.0%
  700     191.5     0.112    0.0%
  800     188.3     0.116    0.0%
  900     189.5     0.144    0.0%
 1000     190.1     0.141    0.0%
 1100     189.5     0.092    0.0%
 1200     190.7     0.129    0.0%
 1300     189.9     0.148    0.0%
 1400       191     0.106    0.0%
 1500     192.2     0.135    0.0%
 1600     191.5     0.108    0.0%
 1700     190.5     0.108    0.0%
 1800     191.7     0.087    0.0%
 1900     190.9     0.094    0.0%
 2000     189.7     0.104    0.0%
 2100     189.6     0.116    0.0%
 2200     190.5     0.116    0.0%
 2300     191.3     0.148    0.0%
 2400       190     0.072    0.0%
 2500     189.4      0.19    0.1%
 2600     190.3     0.125    0.0%
 2700       190      0.06    0.0%
 2800     190.4     0.132    0.0%
 2900     187.4     0.072    0.0%
 3000       188     0.096    0.0%
 3100     189.4     0.139    0.0%
 3200     190.1     0.061    0.0%
 3300     191.5     0.094    0.0%
 3400     188.2     0.081    0.0%
 3500     190.9     0.115    0.0%
 3600     190.1     0.136    0.0%
 3700     188.3     0.146    0.0%
 3800       191     0.115    0.0%
 3900     190.2       0.1    0.0%
 4000     188.7     0.085    0.0%
 4100       189     0.104    0.0%
 4200     189.1     0.122    0.0%
 4300     189.7     0.069    0.0%
 4400     189.9     0.129    0.0%
 4500     190.8      0.12    0.0%
 4600     190.8     0.072    0.0%
 4700     189.4     0.115    0.0%
 4800     189.9     0.175    0.0%
 4900     189.7     0.115    0.0%
 5000     189.7     0.159    0.0%

Quality and confidence:
param     error
c             0

Model:
Time ~=    190.1
    + c        0
              µs

