2020-05-05 19:13:34.279 main TRACE benchmark  Start Benchmark: c 0
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a89518366b5b1bc7c99d43593c715fdd31c61141abd04a99fd6822c8558854ccde39a5684e7a56da27d=Some(0000c16ff2862300000000000000000004d43593c715fdd31c61141abd04a99fd6822c8558854ccde39a5684e7a56da27d)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a89553d06cea977b6bf47e3cf5f26748ab0e0ae48883b93e386381d5e3c55682ddd2d63dafd863cd21f=Some(008062175ed1580000000000000000000447e3cf5f26748ab0e0ae48883b93e386381d5e3c55682ddd2d63dafd863cd21f)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a896b49ce2f23f21e54921f48295fa9d24c09956e3d7978300175c37dd75ff57223752013ba5536150b=Some(008062175ed15800000000000000000004921f48295fa9d24c09956e3d7978300175c37dd75ff57223752013ba5536150b)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8976b5a97e79988ddb66ce314f86ad916adf699af5ab0570f36b7a907c05d192859e6d277000a74ddf=Some(008062175ed1580000000000000000000466ce314f86ad916adf699af5ab0570f36b7a907c05d192859e6d277000a74ddf)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a897d08d240fa805a66105cefbf2cbf0de79aa318cf27d43e62d5e9aa275fe5965e3ac1b85c11051ed3=Some(008062175ed15800000000000000000004105cefbf2cbf0de79aa318cf27d43e62d5e9aa275fe5965e3ac1b85c11051ed3)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a897d2aec8fac897de3fcf71f93da00c0713c9e5e310aba371d8d7a430a822a2842acaaa5713737f14a=Some(008062175ed15800000000000000000004fcf71f93da00c0713c9e5e310aba371d8d7a430a822a2842acaaa5713737f14a)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8980b030e91a25acf298d2339fce9fb67b09c7466c855afbbc35e7975df2343fd49e24ada54d51ecca=Some(008062175ed1580000000000000000000498d2339fce9fb67b09c7466c855afbbc35e7975df2343fd49e24ada54d51ecca)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a898dd63fdbdfe6b8709c3caae00fd3b3ff2f377119c51e4c5695fbd62c865337b81a73d33126d1b5ea=Some(008062175ed158000000000000000000049c3caae00fd3b3ff2f377119c51e4c5695fbd62c865337b81a73d33126d1b5ea)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a899c7b947557bed249b2e75fbf7ca26e04e0c388e96256f5458c4f2ac6e9540ccb75a321a269e7e150=Some(008062175ed15800000000000000000004b2e75fbf7ca26e04e0c388e96256f5458c4f2ac6e9540ccb75a321a269e7e150)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a89a647e755c30521d38eaf04151687736326c9fea17e25fc5287613693c912909cb226aa4794f26a48=Some(0000c16ff28623000000000000000000048eaf04151687736326c9fea17e25fc5287613693c912909cb226aa4794f26a48)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a89dd4e3f25f5378a6d90b5ab205c6974c9ea841be688864633dc9ca8a357843eeacf2314649965fe22=Some(0000c16ff286230000000000000000000490b5ab205c6974c9ea841be688864633dc9ca8a357843eeacf2314649965fe22)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8eba7fb8745735dc3be2a2c61a72c39e78=Some(300b32ee31a132e6687a836e5c3c2c19b41f835737fbebba8fa2565144b0d014abd47e62175ed158000000000000000000105cefbf2cbf0de79aa318cf27d43e62d5e9aa275fe5965e3ac1b85c11051ed3d47e62175ed1580000000000000000001510d8d06dea51ca488970a140a49972e4f168a7798672fdf7f93fea2390b095d47e62175ed1580000000000000000002ca1a87481fcad3e4b48e0cec7ec64e3e8e6504539fec97ff600e5d9f5f31f62d47e62175ed1580000000000000000005ea1d801e0c9c32d80a94cdcd75d1b080a480b333e223eea1e7a73ad57c1d8ddd47e62175ed15800000000000000000066ce314f86ad916adf699af5ab0570f36b7a907c05d192859e6d277000a74ddfd47e62175ed158000000000000000000921f48295fa9d24c09956e3d7978300175c37dd75ff57223752013ba5536150bd47e62175ed15800000000000000000098d2339fce9fb67b09c7466c855afbbc35e7975df2343fd49e24ada54d51eccad47e62175ed1580000000000000000009c3caae00fd3b3ff2f377119c51e4c5695fbd62c865337b81a73d33126d1b5ead47e62175ed158000000000000000000b2e75fbf7ca26e04e0c388e96256f5458c4f2ac6e9540ccb75a321a269e7e150d47e62175ed158000000000000000000e70c4bf4e320bceefe4088b3359b91f2f046c3bb08288824a2a7da8eea8e664dd47e62175ed158000000000000000000fcf71f93da00c0713c9e5e310aba371d8d7a430a822a2842acaaa5713737f14ad47e62175ed158000000000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Put e2e62dd81c48a88f73b6f6463555fd8eba7fb8745735dc3be2a2c61a72c39e78=None
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e40982df579bdf1315224f41e5f482063=Some(00)
2020-05-05 19:13:34.280 main TRACE state  7be5: Put e2e62dd81c48a88f73b6f6463555fd8e40982df579bdf1315224f41e5f482063=None
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a891724ea4eff5d1713e70c4bf4e320bceefe4088b3359b91f2f046c3bb08288824a2a7da8eea8e664d=Some(008062175ed15800000000000000000004e70c4bf4e320bceefe4088b3359b91f2f046c3bb08288824a2a7da8eea8e664d)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a892765b33556f4455f2ca1a87481fcad3e4b48e0cec7ec64e3e8e6504539fec97ff600e5d9f5f31f62=Some(008062175ed158000000000000000000042ca1a87481fcad3e4b48e0cec7ec64e3e8e6504539fec97ff600e5d9f5f31f62)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a892babf25150efa0fe5ea1d801e0c9c32d80a94cdcd75d1b080a480b333e223eea1e7a73ad57c1d8dd=Some(008062175ed158000000000000000000045ea1d801e0c9c32d80a94cdcd75d1b080a480b333e223eea1e7a73ad57c1d8dd)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8932e1e0cc1b3bd1870b32ee31a132e6687a836e5c3c2c19b41f835737fbebba8fa2565144b0d014ab=Some(008062175ed158000000000000000000040b32ee31a132e6687a836e5c3c2c19b41f835737fbebba8fa2565144b0d014ab)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8944de0d72eae633ee1510d8d06dea51ca488970a140a49972e4f168a7798672fdf7f93fea2390b095=Some(008062175ed158000000000000000000041510d8d06dea51ca488970a140a49972e4f168a7798672fdf7f93fea2390b095)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a896b49ce2f23f21e54921f48295fa9d24c09956e3d7978300175c37dd75ff57223752013ba5536150b=Some(008062175ed15800000000000000000004921f48295fa9d24c09956e3d7978300175c37dd75ff57223752013ba5536150b)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8976b5a97e79988ddb66ce314f86ad916adf699af5ab0570f36b7a907c05d192859e6d277000a74ddf=Some(008062175ed1580000000000000000000466ce314f86ad916adf699af5ab0570f36b7a907c05d192859e6d277000a74ddf)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a897d08d240fa805a66105cefbf2cbf0de79aa318cf27d43e62d5e9aa275fe5965e3ac1b85c11051ed3=Some(008062175ed15800000000000000000004105cefbf2cbf0de79aa318cf27d43e62d5e9aa275fe5965e3ac1b85c11051ed3)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a897d2aec8fac897de3fcf71f93da00c0713c9e5e310aba371d8d7a430a822a2842acaaa5713737f14a=Some(008062175ed15800000000000000000004fcf71f93da00c0713c9e5e310aba371d8d7a430a822a2842acaaa5713737f14a)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a8980b030e91a25acf298d2339fce9fb67b09c7466c855afbbc35e7975df2343fd49e24ada54d51ecca=Some(008062175ed1580000000000000000000498d2339fce9fb67b09c7466c855afbbc35e7975df2343fd49e24ada54d51ecca)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a898dd63fdbdfe6b8709c3caae00fd3b3ff2f377119c51e4c5695fbd62c865337b81a73d33126d1b5ea=Some(008062175ed158000000000000000000049c3caae00fd3b3ff2f377119c51e4c5695fbd62c865337b81a73d33126d1b5ea)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get e2e62dd81c48a88f73b6f6463555fd8e71cd3068e6118bfb392b798317f63a899c7b947557bed249b2e75fbf7ca26e04e0c388e96256f5458c4f2ac6e9540ccb75a321a269e7e150=Some(008062175ed15800000000000000000004b2e75fbf7ca26e04e0c388e96256f5458c4f2ac6e9540ccb75a321a269e7e150)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
2020-05-05 19:13:34.280 main TRACE state  7be5: Get c2261276cc9d1f8598ea4b6a74b15c2f57c875e4cff74148e4628f264b974c80=Some(0040f57a741b178a8a02000000000000)
